$unit mw
!Year,Month,Hour,L1
2016,2,526,28.26
2016,2,527,25.91
2016,2,528,24.39
2016,2,529,20.35
2016,2,530,20.32
2016,2,531,20.525
2016,2,532,20.895
2016,2,533,22.105
2016,2,534,25.34
2016,2,535,28.4
2016,2,536,30.07
2016,2,537,31.405
2016,2,538,31.755
2016,2,539,32.32
2016,2,540,31.655
2016,2,541,32.02
2016,2,542,31.68
2016,2,543,31.81
2016,2,544,30.6
2016,2,545,29.425
2016,2,546,29.525
2016,2,547,32.555
2016,2,548,33.375
2016,2,549,31.155
2016,2,550,28.26
2016,2,551,25.91
2016,2,552,24.39
2016,2,553,20.35
2016,2,554,20.32
2016,2,555,20.525
2016,2,556,20.895
2016,2,557,22.105
2016,2,558,25.34
2016,2,559,28.4
2016,2,560,30.07
2016,2,561,31.405
2016,2,562,31.755
2016,2,563,32.32
2016,2,564,31.655
2016,2,565,32.02
2016,2,566,31.68
2016,2,567,31.81
2016,2,568,30.6
2016,2,569,29.425
2016,2,570,29.525
2016,2,571,32.555
2016,2,572,33.375
2016,2,573,31.155
2016,2,574,28.26
2016,2,575,25.91
2016,2,576,24.39
2016,2,577,20.35
2016,2,578,20.32
2016,2,579,20.525
2016,2,580,20.895
2016,2,581,22.105
2016,2,582,25.34
2016,2,583,28.4
2016,2,584,30.07
2016,2,585,31.405
2016,2,586,31.755
2016,2,587,32.32
2016,2,588,31.655
2016,2,589,32.02
2016,2,590,31.68
2016,2,591,31.81
2016,2,592,30.6
2016,2,593,29.425
2016,2,594,29.525
2016,2,595,32.555
2016,2,596,33.375
2016,2,597,31.155
2016,2,598,28.26
2016,2,599,25.91
2016,2,600,24.39
2016,2,601,20.35
2016,2,602,20.32
2016,2,603,20.525
2016,2,604,20.895
2016,2,605,22.105
2016,2,606,25.34
2016,2,607,28.4
2016,2,608,30.07
2016,2,609,31.405
2016,2,610,31.755
2016,2,611,32.32
2016,2,612,31.655
2016,2,613,32.02
2016,2,614,31.68
2016,2,615,31.81
2016,2,616,30.6
2016,2,617,29.425
2016,2,618,29.525
2016,2,619,32.555
2016,2,620,33.375
2016,2,621,31.155
2016,2,622,28.26
2016,2,623,25.91
2016,2,624,24.39
2016,2,625,20.35
2016,2,626,20.32
2016,2,627,20.525
2016,2,628,20.895
2016,2,629,22.105
2016,2,630,25.34
2016,2,631,28.4
2016,2,632,30.07
2016,2,633,31.405
2016,2,634,31.755
2016,2,635,32.32
2016,2,636,31.655
2016,2,637,32.02
2016,2,638,31.68
2016,2,639,31.81
2016,2,640,30.6
2016,2,641,29.425
2016,2,642,29.525
2016,2,643,32.555
2016,2,644,33.375
2016,2,645,31.155
2016,2,646,28.26
2016,2,647,25.91
2016,2,648,24.39
2016,2,649,20.35
2016,2,650,20.32
2016,2,651,20.525
2016,2,652,20.895
2016,2,653,22.105
2016,2,654,25.34
2016,2,655,28.4
2016,2,656,30.07
2016,2,657,31.405
2016,2,658,31.755
2016,2,659,32.32
2016,2,660,31.655
2016,2,661,32.02
2016,2,662,31.68
2016,2,663,31.81
2016,2,664,30.6
2016,2,665,29.425
2016,2,666,29.525
2016,2,667,32.555
2016,2,668,33.375
2016,2,669,31.155
2016,2,670,28.26
2016,2,671,25.91
2016,2,672,24.39
2016,3,1,20.35
2016,3,2,20.32
2016,3,3,20.525
2016,3,4,20.895
2016,3,5,22.105
2016,3,6,25.34
2016,3,7,28.4
2016,3,8,30.07
2016,3,9,31.405
2016,3,10,31.755
2016,3,11,32.32
2016,3,12,31.655
2016,3,13,32.02
2016,3,14,31.68
2016,3,15,31.81
2016,3,16,30.6
2016,3,17,29.425
2016,3,18,29.525
2016,3,19,32.555
2016,3,20,33.375
2016,3,21,31.155
2016,3,22,28.26
2016,3,23,25.91
2016,3,24,24.39
2016,3,25,20.35
2016,3,26,20.32
2016,3,27,20.525
2016,3,28,20.895
2016,3,29,22.105
2016,3,30,25.34
2016,3,31,28.4
2016,3,32,30.07
2016,3,33,31.405
2016,3,34,31.755
2016,3,35,32.32
2016,3,36,31.655
2016,3,37,32.02
2016,3,38,31.68
2016,3,39,31.81
2016,3,40,30.6
2016,3,41,29.425
2016,3,42,29.525
2016,3,43,32.555
2016,3,44,33.375
2016,3,45,31.155
2016,3,46,28.26
2016,3,47,25.91
2016,3,48,24.39
2016,3,49,20.35
2016,3,50,20.32
2016,3,51,20.525
2016,3,52,20.895
2016,3,53,22.105
2016,3,54,25.34
2016,3,55,28.4
2016,3,56,30.07
2016,3,57,31.405
2016,3,58,31.755
2016,3,59,32.32
2016,3,60,31.655
2016,3,61,32.02
2016,3,62,31.68
2016,3,63,31.81
2016,3,64,30.6
2016,3,65,29.425
2016,3,66,29.525
2016,3,67,32.555
2016,3,68,33.375
2016,3,69,31.155
2016,3,70,28.26
2016,3,71,25.91
2016,3,72,24.39
2016,3,73,20.35
2016,3,74,20.32
2016,3,75,20.525
2016,3,76,20.895
2016,3,77,22.105
2016,3,78,25.34
2016,3,79,28.4
2016,3,80,30.07
2016,3,81,31.405
2016,3,82,31.755
2016,3,83,32.32
2016,3,84,31.655
2016,3,85,32.02
2016,3,86,31.68
2016,3,87,31.81
2016,3,88,30.6
2016,3,89,29.425
2016,3,90,29.525
2016,3,91,32.555
2016,3,92,33.375
2016,3,93,31.155
2016,3,94,28.26
2016,3,95,25.91
2016,3,96,24.39
2016,3,97,20.35
2016,3,98,20.32
2016,3,99,20.525
2016,3,100,20.895
2016,3,101,22.105
2016,3,102,25.34
2016,3,103,28.4
2016,3,104,30.07
2016,3,105,31.405
2016,3,106,31.755
2016,3,107,32.32
2016,3,108,31.655
2016,3,109,32.02
2016,3,110,31.68
2016,3,111,31.81
2016,3,112,30.6
2016,3,113,29.425
2016,3,114,29.525
2016,3,115,32.555
2016,3,116,33.375
2016,3,117,31.155
2016,3,118,28.26
2016,3,119,25.91
2016,3,120,24.39
2016,3,121,20.35
2016,3,122,20.32
2016,3,123,20.525
2016,3,124,20.895
2016,3,125,22.105
2016,3,126,25.34
2016,3,127,28.4
2016,3,128,30.07
2016,3,129,31.405
2016,3,130,31.755
2016,3,131,32.32
2016,3,132,31.655
2016,3,133,32.02
2016,3,134,31.68
2016,3,135,31.81
2016,3,136,30.6
2016,3,137,29.425
2016,3,138,29.525
2016,3,139,32.555
2016,3,140,33.375
2016,3,141,31.155
2016,3,142,28.26
2016,3,143,25.91
2016,3,144,24.39
2016,3,145,20.35
2016,3,146,20.32
2016,3,147,20.525
2016,3,148,20.895
2016,3,149,22.105
2016,3,150,25.34
2016,3,151,28.4
2016,3,152,30.07
2016,3,153,31.405
2016,3,154,31.755
2016,3,155,32.32
2016,3,156,31.655
2016,3,157,32.02
2016,3,158,31.68
2016,3,159,31.81
2016,3,160,30.6
2016,3,161,29.425
2016,3,162,29.525
2016,3,163,32.555
2016,3,164,33.375
2016,3,165,31.155
2016,3,166,28.26
2016,3,167,25.91
2016,3,168,24.39
2016,3,169,20.35
2016,3,170,20.32
2016,3,171,20.525
2016,3,172,20.895
2016,3,173,22.105
2016,3,174,25.34
2016,3,175,28.4
2016,3,176,30.07
2016,3,177,31.405
2016,3,178,31.755
2016,3,179,32.32
2016,3,180,31.655
2016,3,181,32.02
2016,3,182,31.68
2016,3,183,31.81
2016,3,184,30.6
2016,3,185,29.425
2016,3,186,29.525
2016,3,187,32.555
2016,3,188,33.375
2016,3,189,31.155
2016,3,190,28.26
2016,3,191,25.91
2016,3,192,24.39
2016,3,193,20.35
2016,3,194,20.32
2016,3,195,20.525
2016,3,196,20.895
2016,3,197,22.105
2016,3,198,25.34
2016,3,199,28.4
2016,3,200,30.07
2016,3,201,31.405
2016,3,202,31.755
2016,3,203,32.32
2016,3,204,31.655
2016,3,205,32.02
2016,3,206,31.68
2016,3,207,31.81
2016,3,208,30.6
2016,3,209,29.425
2016,3,210,29.525
2016,3,211,32.555
2016,3,212,33.375
2016,3,213,31.155
2016,3,214,28.26
2016,3,215,25.91
2016,3,216,24.39
2016,3,217,20.35
2016,3,218,20.32
2016,3,219,20.525
2016,3,220,20.895
2016,3,221,22.105
2016,3,222,25.34
2016,3,223,28.4
2016,3,224,30.07
2016,3,225,31.405
2016,3,226,31.755
2016,3,227,32.32
2016,3,228,31.655
2016,3,229,32.02
2016,3,230,31.68
2016,3,231,31.81
2016,3,232,30.6
2016,3,233,29.425
2016,3,234,29.525
2016,3,235,32.555
2016,3,236,33.375
2016,3,237,31.155
2016,3,238,28.26
2016,3,239,25.91
2016,3,240,24.39
2016,3,241,20.35
2016,3,242,20.32
2016,3,243,20.525
2016,3,244,20.895
2016,3,245,22.105
2016,3,246,25.34
2016,3,247,28.4
2016,3,248,30.07
2016,3,249,31.405
2016,3,250,31.755
2016,3,251,32.32
2016,3,252,31.655
2016,3,253,32.02
2016,3,254,31.68
2016,3,255,31.81
2016,3,256,30.6
2016,3,257,29.425
2016,3,258,29.525
2016,3,259,32.555
2016,3,260,33.375
2016,3,261,31.155
2016,3,262,28.26
2016,3,263,25.91
2016,3,264,24.39
2016,3,265,20.35
2016,3,266,20.32
2016,3,267,20.525
2016,3,268,20.895
2016,3,269,22.105
2016,3,270,25.34
2016,3,271,28.4
2016,3,272,30.07
2016,3,273,31.405
2016,3,274,31.755
2016,3,275,32.32
2016,3,276,31.655
2016,3,277,32.02
2016,3,278,31.68
2016,3,279,31.81
2016,3,280,30.6
2016,3,281,29.425
2016,3,282,29.525
2016,3,283,32.555
2016,3,284,33.375
2016,3,285,31.155
2016,3,286,28.26
2016,3,287,25.91
2016,3,288,24.39
2016,3,289,20.35
2016,3,290,20.32
2016,3,291,20.525
2016,3,292,20.895
2016,3,293,22.105
2016,3,294,25.34
2016,3,295,28.4
2016,3,296,30.07
2016,3,297,31.405
2016,3,298,31.755
2016,3,299,32.32
2016,3,300,31.655
2016,3,301,32.02
2016,3,302,31.68
2016,3,303,31.81
2016,3,304,30.6
2016,3,305,29.425
2016,3,306,29.525
2016,3,307,32.555
2016,3,308,33.375
2016,3,309,31.155
2016,3,310,28.26
2016,3,311,25.91
2016,3,312,24.39
2016,3,313,20.35
2016,3,314,20.32
2016,3,315,20.525
2016,3,316,20.895
2016,3,317,22.105
2016,3,318,25.34
2016,3,319,28.4
2016,3,320,30.07
2016,3,321,31.405
2016,3,322,31.755
2016,3,323,32.32
2016,3,324,31.655
2016,3,325,32.02
2016,3,326,31.68
2016,3,327,31.81
2016,3,328,30.6
2016,3,329,29.425
2016,3,330,29.525
2016,3,331,32.555
2016,3,332,33.375
2016,3,333,31.155
2016,3,334,28.26
2016,3,335,25.91
2016,3,336,24.39
2016,3,337,20.35
2016,3,338,20.32
2016,3,339,20.525
2016,3,340,20.895
2016,3,341,22.105
2016,3,342,25.34
2016,3,343,28.4
2016,3,344,30.07
2016,3,345,31.405
2016,3,346,31.755
2016,3,347,32.32
2016,3,348,31.655
2016,3,349,32.02
2016,3,350,31.68
2016,3,351,31.81
2016,3,352,30.6
2016,3,353,29.425
2016,3,354,29.525
2016,3,355,32.555
2016,3,356,33.375
2016,3,357,31.155
2016,3,358,28.26
2016,3,359,25.91
2016,3,360,24.39
2016,3,361,20.35
2016,3,362,20.32
2016,3,363,20.525
2016,3,364,20.895
2016,3,365,22.105
2016,3,366,25.34
2016,3,367,28.4
2016,3,368,30.07
2016,3,369,31.405
2016,3,370,31.755
2016,3,371,32.32
2016,3,372,31.655
2016,3,373,32.02
2016,3,374,31.68
2016,3,375,31.81
2016,3,376,30.6
2016,3,377,29.425
2016,3,378,29.525
2016,3,379,32.555
2016,3,380,33.375
2016,3,381,31.155
2016,3,382,28.26
2016,3,383,25.91
2016,3,384,24.39
2016,3,385,20.35
2016,3,386,20.32
2016,3,387,20.525
2016,3,388,20.895
2016,3,389,22.105
2016,3,390,25.34
2016,3,391,28.4
2016,3,392,30.07
2016,3,393,31.405
2016,3,394,31.755
2016,3,395,32.32
2016,3,396,31.655
2016,3,397,32.02
2016,3,398,31.68
2016,3,399,31.81
2016,3,400,30.6
2016,3,401,29.425
2016,3,402,29.525
2016,3,403,32.555
2016,3,404,33.375
2016,3,405,31.155
2016,3,406,28.26
2016,3,407,25.91
2016,3,408,24.39
2016,3,409,20.35
2016,3,410,20.32
2016,3,411,20.525
2016,3,412,20.895
2016,3,413,22.105
2016,3,414,25.34
2016,3,415,28.4
2016,3,416,30.07
2016,3,417,31.405
2016,3,418,31.755
2016,3,419,32.32
2016,3,420,31.655
2016,3,421,32.02
2016,3,422,31.68
2016,3,423,31.81
2016,3,424,30.6
2016,3,425,29.425
2016,3,426,29.525
2016,3,427,32.555
2016,3,428,33.375
2016,3,429,31.155
2016,3,430,28.26
2016,3,431,25.91
2016,3,432,24.39
2016,3,433,20.35
2016,3,434,20.32
2016,3,435,20.525
2016,3,436,20.895
2016,3,437,22.105
2016,3,438,25.34
2016,3,439,28.4
2016,3,440,30.07
2016,3,441,31.405
2016,3,442,31.755
2016,3,443,32.32
2016,3,444,31.655
2016,3,445,32.02
2016,3,446,31.68
2016,3,447,31.81
2016,3,448,30.6
2016,3,449,29.425
2016,3,450,29.525
2016,3,451,32.555
2016,3,452,33.375
2016,3,453,31.155
2016,3,454,28.26
2016,3,455,25.91
2016,3,456,24.39
2016,3,457,20.35
2016,3,458,20.32
2016,3,459,20.525
2016,3,460,20.895
2016,3,461,22.105
2016,3,462,25.34
2016,3,463,28.4
2016,3,464,30.07
2016,3,465,31.405
2016,3,466,31.755
2016,3,467,32.32
2016,3,468,31.655
2016,3,469,32.02
2016,3,470,31.68
2016,3,471,31.81
2016,3,472,30.6
2016,3,473,29.425
2016,3,474,29.525
2016,3,475,32.555
2016,3,476,33.375
2016,3,477,31.155
2016,3,478,28.26
2016,3,479,25.91
2016,3,480,24.39
2016,3,481,20.35
2016,3,482,20.32
2016,3,483,20.525
2016,3,484,20.895
2016,3,485,22.105
2016,3,486,25.34
2016,3,487,28.4
2016,3,488,30.07
2016,3,489,31.405
2016,3,490,31.755
2016,3,491,32.32
2016,3,492,31.655
2016,3,493,32.02
2016,3,494,31.68
2016,3,495,31.81
2016,3,496,30.6
2016,3,497,29.425
2016,3,498,29.525
2016,3,499,32.555
2016,3,500,33.375
2016,3,501,31.155
2016,3,502,28.26
2016,3,503,25.91
2016,3,504,24.39
2016,3,505,20.35
2016,3,506,20.32
2016,3,507,20.525
2016,3,508,20.895
2016,3,509,22.105
2016,3,510,25.34
2016,3,511,28.4
2016,3,512,30.07
2016,3,513,31.405
2016,3,514,31.755
2016,3,515,32.32
2016,3,516,31.655
2016,3,517,32.02
2016,3,518,31.68
2016,3,519,31.81
2016,3,520,30.6
2016,3,521,29.425
2016,3,522,29.525
2016,3,523,32.555
2016,3,524,33.375
2016,3,525,31.155
2016,3,526,28.26
2016,3,527,25.91
2016,3,528,24.39
2016,3,529,20.35
2016,3,530,20.32
2016,3,531,20.525
2016,3,532,20.895
2016,3,533,22.105
2016,3,534,25.34
2016,3,535,28.4
2016,3,536,30.07
2016,3,537,31.405
2016,3,538,31.755
2016,3,539,32.32
2016,3,540,31.655
2016,3,541,32.02
2016,3,542,31.68
2016,3,543,31.81
2016,3,544,30.6
2016,3,545,29.425
2016,3,546,29.525
2016,3,547,32.555
2016,3,548,33.375
2016,3,549,31.155
2016,3,550,28.26
2016,3,551,25.91
2016,3,552,24.39
2016,3,553,20.35
2016,3,554,20.32
2016,3,555,20.525
2016,3,556,20.895
2016,3,557,22.105
2016,3,558,25.34
2016,3,559,28.4
2016,3,560,30.07
2016,3,561,31.405
2016,3,562,31.755
2016,3,563,32.32
2016,3,564,31.655
2016,3,565,32.02
2016,3,566,31.68
2016,3,567,31.81
2016,3,568,30.6
2016,3,569,29.425
2016,3,570,29.525
2016,3,571,32.555
2016,3,572,33.375
2016,3,573,31.155
2016,3,574,28.26
2016,3,575,25.91
2016,3,576,24.39
2016,3,577,20.35
2016,3,578,20.32
2016,3,579,20.525
2016,3,580,20.895
2016,3,581,22.105
2016,3,582,25.34
2016,3,583,28.4
2016,3,584,30.07
2016,3,585,31.405
2016,3,586,31.755
2016,3,587,32.32
2016,3,588,31.655
2016,3,589,32.02
2016,3,590,31.68
2016,3,591,31.81
2016,3,592,30.6
2016,3,593,29.425
2016,3,594,29.525
2016,3,595,32.555
2016,3,596,33.375
2016,3,597,31.155
2016,3,598,28.26
2016,3,599,25.91
2016,3,600,24.39
2016,3,601,20.35
2016,3,602,20.32
2016,3,603,20.525
2016,3,604,20.895
2016,3,605,22.105
2016,3,606,25.34
2016,3,607,28.4
2016,3,608,30.07
2016,3,609,31.405
2016,3,610,31.755
2016,3,611,32.32
2016,3,612,31.655
2016,3,613,32.02
2016,3,614,31.68
2016,3,615,31.81
2016,3,616,30.6
2016,3,617,29.425
2016,3,618,29.525
2016,3,619,32.555
2016,3,620,33.375
2016,3,621,31.155
2016,3,622,28.26
2016,3,623,25.91
2016,3,624,24.39
2016,3,625,20.35
2016,3,626,20.32
2016,3,627,20.525
2016,3,628,20.895
2016,3,629,22.105
2016,3,630,25.34
2016,3,631,28.4
2016,3,632,30.07
2016,3,633,31.405
2016,3,634,31.755
2016,3,635,32.32
2016,3,636,31.655
2016,3,637,32.02
2016,3,638,31.68
2016,3,639,31.81
2016,3,640,30.6
2016,3,641,29.425
2016,3,642,29.525
2016,3,643,32.555
2016,3,644,33.375
2016,3,645,31.155
2016,3,646,28.26
2016,3,647,25.91
2016,3,648,24.39
2016,3,649,20.35
2016,3,650,20.32
2016,3,651,20.525
2016,3,652,20.895
2016,3,653,22.105
2016,3,654,25.34
2016,3,655,28.4
2016,3,656,30.07
2016,3,657,31.405
2016,3,658,31.755
2016,3,659,32.32
2016,3,660,31.655
2016,3,661,32.02
2016,3,662,31.68
2016,3,663,31.81
2016,3,664,30.6
2016,3,665,29.425
2016,3,666,29.525
2016,3,667,32.555
2016,3,668,33.375
2016,3,669,31.155
2016,3,670,28.26
2016,3,671,25.91
2016,3,672,24.39
2016,3,673,20.35
2016,3,674,20.32
2016,3,675,20.525
2016,3,676,20.895
2016,3,677,22.105
2016,3,678,25.34
2016,3,679,28.4
2016,3,680,30.07
2016,3,681,31.405
2016,3,682,31.755
2016,3,683,32.32
2016,3,684,31.655
2016,3,685,32.02
2016,3,686,31.68
2016,3,687,31.81
2016,3,688,30.6
2016,3,689,29.425
2016,3,690,29.525
2016,3,691,32.555
2016,3,692,33.375
2016,3,693,31.155
2016,3,694,28.26
2016,3,695,25.91
2016,3,696,24.39
2016,3,697,20.35
2016,3,698,20.32
2016,3,699,20.525
2016,3,700,20.895
2016,3,701,22.105
2016,3,702,25.34
2016,3,703,28.4
2016,3,704,30.07
2016,3,705,31.405
2016,3,706,31.755
2016,3,707,32.32
2016,3,708,31.655
2016,3,709,32.02
2016,3,710,31.68
2016,3,711,31.81
2016,3,712,30.6
2016,3,713,29.425
2016,3,714,29.525
2016,3,715,32.555
2016,3,716,33.375
2016,3,717,31.155
2016,3,718,28.26
2016,3,719,25.91
2016,3,720,24.39
2016,3,721,20.35
2016,3,722,20.32
2016,3,723,20.525
2016,3,724,20.895
2016,3,725,22.105
2016,3,726,25.34
2016,3,727,28.4
2016,3,728,30.07
2016,3,729,31.405
2016,3,730,31.755
2016,3,731,32.32
2016,3,732,31.655
2016,3,733,32.02
2016,3,734,31.68
2016,3,735,31.81
2016,3,736,30.6
2016,3,737,29.425
2016,3,738,29.525
2016,3,739,32.555
2016,3,740,33.375
2016,3,741,31.155
2016,3,742,28.26
2016,3,743,25.91
2016,3,744,24.39
2016,4,1,20.35
2016,4,2,20.32
2016,4,3,20.525
2016,4,4,20.895
2016,4,5,22.105
2016,4,6,25.34
2016,4,7,28.4
2016,4,8,30.07
2016,4,9,31.405
2016,4,10,31.755
2016,4,11,32.32
2016,4,12,31.655
2016,4,13,32.02
2016,4,14,31.68
2016,4,15,31.81
2016,4,16,30.6
2016,4,17,29.425
2016,4,18,29.525
2016,4,19,32.555
2016,4,20,33.375
2016,4,21,31.155
2016,4,22,28.26
2016,4,23,25.91
2016,4,24,24.39
2016,4,25,20.35
2016,4,26,20.32
2016,4,27,20.525
2016,4,28,20.895
2016,4,29,22.105
2016,4,30,25.34
2016,4,31,28.4
2016,4,32,30.07
2016,4,33,31.405
2016,4,34,31.755
2016,4,35,32.32
2016,4,36,31.655
2016,4,37,32.02
2016,4,38,31.68
2016,4,39,31.81
2016,4,40,30.6
2016,4,41,29.425
2016,4,42,29.525
2016,4,43,32.555
2016,4,44,33.375
2016,4,45,31.155
2016,4,46,28.26
2016,4,47,25.91
2016,4,48,24.39
2016,4,49,20.35
2016,4,50,20.32
2016,4,51,20.525
2016,4,52,20.895
2016,4,53,22.105
2016,4,54,25.34
2016,4,55,28.4
2016,4,56,30.07
2016,4,57,31.405
2016,4,58,31.755
2016,4,59,32.32
2016,4,60,31.655
2016,4,61,32.02
2016,4,62,31.68
2016,4,63,31.81
2016,4,64,30.6
2016,4,65,29.425
2016,4,66,29.525
2016,4,67,32.555
2016,4,68,33.375
2016,4,69,31.155
2016,4,70,28.26
2016,4,71,25.91
2016,4,72,24.39
2016,4,73,20.35
2016,4,74,20.32
2016,4,75,20.525
2016,4,76,20.895
2016,4,77,22.105
2016,4,78,25.34
2016,4,79,28.4
2016,4,80,30.07
2016,4,81,31.405
2016,4,82,31.755
2016,4,83,32.32
2016,4,84,31.655
2016,4,85,32.02
2016,4,86,31.68
2016,4,87,31.81
2016,4,88,30.6
2016,4,89,29.425
2016,4,90,29.525
2016,4,91,32.555
2016,4,92,33.375
2016,4,93,31.155
2016,4,94,28.26
2016,4,95,25.91
2016,4,96,24.39
2016,4,97,20.35
2016,4,98,20.32
2016,4,99,20.525
2016,4,100,20.895
2016,4,101,22.105
2016,4,102,25.34
2016,4,103,28.4
2016,4,104,30.07
2016,4,105,31.405
2016,4,106,31.755
2016,4,107,32.32
2016,4,108,31.655
2016,4,109,32.02
2016,4,110,31.68
2016,4,111,31.81
2016,4,112,30.6
2016,4,113,29.425
2016,4,114,29.525
2016,4,115,32.555
2016,4,116,33.375
2016,4,117,31.155
2016,4,118,28.26
2016,4,119,25.91
2016,4,120,24.39
2016,4,121,20.35
2016,4,122,20.32
2016,4,123,20.525
2016,4,124,20.895
2016,4,125,22.105
2016,4,126,25.34
2016,4,127,28.4
2016,4,128,30.07
2016,4,129,31.405
2016,4,130,31.755
2016,4,131,32.32
2016,4,132,31.655
2016,4,133,32.02
2016,4,134,31.68
2016,4,135,31.81
2016,4,136,30.6
2016,4,137,29.425
2016,4,138,29.525
2016,4,139,32.555
2016,4,140,33.375
2016,4,141,31.155
2016,4,142,28.26
2016,4,143,25.91
2016,4,144,24.39
2016,4,145,20.35
2016,4,146,20.32
2016,4,147,20.525
2016,4,148,20.895
2016,4,149,22.105
2016,4,150,25.34
2016,4,151,28.4
2016,4,152,30.07
2016,4,153,31.405
2016,4,154,31.755
2016,4,155,32.32
2016,4,156,31.655
2016,4,157,32.02
2016,4,158,31.68
2016,4,159,31.81
2016,4,160,30.6
2016,4,161,29.425
2016,4,162,29.525
2016,4,163,32.555
2016,4,164,33.375
2016,4,165,31.155
2016,4,166,28.26
2016,4,167,25.91
2016,4,168,24.39
2016,4,169,20.35
2016,4,170,20.32
2016,4,171,20.525
2016,4,172,20.895
2016,4,173,22.105
2016,4,174,25.34
2016,4,175,28.4
2016,4,176,30.07
2016,4,177,31.405
2016,4,178,31.755
2016,4,179,32.32
2016,4,180,31.655
2016,4,181,32.02
2016,4,182,31.68
2016,4,183,31.81
2016,4,184,30.6
2016,4,185,29.425
2016,4,186,29.525
2016,4,187,32.555
2016,4,188,33.375
2016,4,189,31.155
2016,4,190,28.26
2016,4,191,25.91
2016,4,192,24.39
2016,4,193,20.35
2016,4,194,20.32
2016,4,195,20.525
2016,4,196,20.895
2016,4,197,22.105
2016,4,198,25.34
2016,4,199,28.4
2016,4,200,30.07
2016,4,201,31.405
2016,4,202,31.755
2016,4,203,32.32
2016,4,204,31.655
2016,4,205,32.02
2016,4,206,31.68
2016,4,207,31.81
2016,4,208,30.6
2016,4,209,29.425
2016,4,210,29.525
2016,4,211,32.555
2016,4,212,33.375
2016,4,213,31.155
2016,4,214,28.26
2016,4,215,25.91
2016,4,216,24.39
2016,4,217,20.35
2016,4,218,20.32
2016,4,219,20.525
2016,4,220,20.895
2016,4,221,22.105
2016,4,222,25.34
2016,4,223,28.4
2016,4,224,30.07
2016,4,225,31.405
2016,4,226,31.755
2016,4,227,32.32
2016,4,228,31.655
2016,4,229,32.02
2016,4,230,31.68
2016,4,231,31.81
2016,4,232,30.6
2016,4,233,29.425
2016,4,234,29.525
2016,4,235,32.555
2016,4,236,33.375
2016,4,237,31.155
2016,4,238,28.26
2016,4,239,25.91
2016,4,240,24.39
2016,4,241,20.35
2016,4,242,20.32
2016,4,243,20.525
2016,4,244,20.895
2016,4,245,22.105
2016,4,246,25.34
2016,4,247,28.4
2016,4,248,30.07
2016,4,249,31.405
2016,4,250,31.755
2016,4,251,32.32
2016,4,252,31.655
2016,4,253,32.02
2016,4,254,31.68
2016,4,255,31.81
2016,4,256,30.6
2016,4,257,29.425
2016,4,258,29.525
2016,4,259,32.555
2016,4,260,33.375
2016,4,261,31.155
2016,4,262,28.26
2016,4,263,25.91
2016,4,264,24.39
2016,4,265,20.35
2016,4,266,20.32
2016,4,267,20.525
2016,4,268,20.895
2016,4,269,22.105
2016,4,270,25.34
2016,4,271,28.4
2016,4,272,30.07
2016,4,273,31.405
2016,4,274,31.755
2016,4,275,32.32
2016,4,276,31.655
2016,4,277,32.02
2016,4,278,31.68
2016,4,279,31.81
2016,4,280,30.6
2016,4,281,29.425
2016,4,282,29.525
2016,4,283,32.555
2016,4,284,33.375
2016,4,285,31.155
2016,4,286,28.26
2016,4,287,25.91
2016,4,288,24.39
2016,4,289,20.35
2016,4,290,20.32
2016,4,291,20.525
2016,4,292,20.895
2016,4,293,22.105
2016,4,294,25.34
2016,4,295,28.4
2016,4,296,30.07
2016,4,297,31.405
2016,4,298,31.755
2016,4,299,32.32
2016,4,300,31.655
2016,4,301,32.02
2016,4,302,31.68
2016,4,303,31.81
2016,4,304,30.6
2016,4,305,29.425
2016,4,306,29.525
2016,4,307,32.555
2016,4,308,33.375
2016,4,309,31.155
2016,4,310,28.26
2016,4,311,25.91
2016,4,312,24.39
2016,4,313,20.35
2016,4,314,20.32
2016,4,315,20.525
2016,4,316,20.895
2016,4,317,22.105
2016,4,318,25.34
2016,4,319,28.4
2016,4,320,30.07
2016,4,321,31.405
2016,4,322,31.755
2016,4,323,32.32
2016,4,324,31.655
2016,4,325,32.02
2016,4,326,31.68
2016,4,327,31.81
2016,4,328,30.6
2016,4,329,29.425
2016,4,330,29.525
2016,4,331,32.555
2016,4,332,33.375
2016,4,333,31.155
2016,4,334,28.26
2016,4,335,25.91
2016,4,336,24.39
2016,4,337,20.35
2016,4,338,20.32
2016,4,339,20.525
2016,4,340,20.895
2016,4,341,22.105
2016,4,342,25.34
2016,4,343,28.4
2016,4,344,30.07
2016,4,345,31.405
2016,4,346,31.755
2016,4,347,32.32
2016,4,348,31.655
2016,4,349,32.02
2016,4,350,31.68
2016,4,351,31.81
2016,4,352,30.6
2016,4,353,29.425
2016,4,354,29.525
2016,4,355,32.555
2016,4,356,33.375
2016,4,357,31.155
2016,4,358,28.26
2016,4,359,25.91
2016,4,360,24.39
2016,4,361,20.35
2016,4,362,20.32
2016,4,363,20.525
2016,4,364,20.895
2016,4,365,22.105
2016,4,366,25.34
2016,4,367,28.4
2016,4,368,30.07
2016,4,369,31.405
2016,4,370,31.755
2016,4,371,32.32
2016,4,372,31.655
2016,4,373,32.02
2016,4,374,31.68
2016,4,375,31.81
2016,4,376,30.6
2016,4,377,29.425
2016,4,378,29.525
2016,4,379,32.555
